concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverse_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Sickle Cell Preparation|Blood|Hematology,2000051455,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51290,1970-01-01,2099-12-31,,3020412,Maps to,Mapped from,1970-01-01,2099-12-31,
Sickle Cells|Blood|Hematology,2000051456,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51291,1970-01-01,2099-12-31,,3020412,Maps to,Mapped from,1970-01-01,2099-12-31,
Spherocytes|Blood|Hematology,2000051457,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51292,1970-01-01,2099-12-31,,3005481,Maps to,Mapped from,1970-01-01,2099-12-31,
Sugar Water Test|Blood|Hematology,2000051458,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51293,1970-01-01,2099-12-31,,3028647,Maps to,Mapped from,1970-01-01,2099-12-31,
Target Cells|Blood|Hematology,2000051459,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51294,1970-01-01,2099-12-31,,3025616,Maps to,Mapped from,1970-01-01,2099-12-31,
TdT|Blood|Hematology,2000051460,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51295,1970-01-01,2099-12-31,,40760551,Maps to,Mapped from,1970-01-01,2099-12-31,
Teardrop Cells|Blood|Hematology,2000051461,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51296,1970-01-01,2099-12-31,,3000456,Maps to,Mapped from,1970-01-01,2099-12-31,
Thrombin|Blood|Hematology,2000051462,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51297,1970-01-01,2099-12-31,,3036489,Maps to,Mapped from,1970-01-01,2099-12-31,
Von Willebrand Factor Activity|Blood|Hematology,2000051463,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51298,1970-01-01,2099-12-31,,3037533,Maps to,Mapped from,1970-01-01,2099-12-31,
Von Willebrand Factor Antigen|Blood|Hematology,2000051464,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51299,1970-01-01,2099-12-31,,3036035,Maps to,Mapped from,1970-01-01,2099-12-31,
WBC Count|Blood|Hematology,2000051465,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51300,1970-01-01,2099-12-31,,3000905,Maps to,Mapped from,1970-01-01,2099-12-31,
White Blood Cells|Blood|Hematology,2000051466,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51301,1970-01-01,2099-12-31,,3000905,Maps to,Mapped from,1970-01-01,2099-12-31,
Young Cells|Blood|Hematology,2000051467,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51302,1970-01-01,2099-12-31,,40758562,Maps to,Mapped from,1970-01-01,2099-12-31,
CD10|Bone Marrow|Hematology,2000051468,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51303,1970-01-01,2099-12-31,,3030454,Maps to,Mapped from,1970-01-01,2099-12-31,
CD103|Bone Marrow|Hematology,2000051469,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51304,1970-01-01,2099-12-31,,3029695,Maps to,Mapped from,1970-01-01,2099-12-31,
CD117|Bone Marrow|Hematology,2000051470,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51305,1970-01-01,2099-12-31,,3037631,Maps to,Mapped from,1970-01-01,2099-12-31,
CD11c|Bone Marrow|Hematology,2000051471,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51306,1970-01-01,2099-12-31,,3046866,Maps to,Mapped from,1970-01-01,2099-12-31,
CD13|Bone Marrow|Hematology,2000051472,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51307,1970-01-01,2099-12-31,,3029960,Maps to,Mapped from,1970-01-01,2099-12-31,
CD138|Bone Marrow|Hematology,2000051473,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51308,1970-01-01,2099-12-31,,3031244,Maps to,Mapped from,1970-01-01,2099-12-31,
CD14|Bone Marrow|Hematology,2000051474,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51309,1970-01-01,2099-12-31,,3004400,Maps to,Mapped from,1970-01-01,2099-12-31,
CD15|Bone Marrow|Hematology,2000051475,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51310,1970-01-01,2099-12-31,,3029648,Maps to,Mapped from,1970-01-01,2099-12-31,
CD16|Bone Marrow|Hematology,2000051476,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51311,1970-01-01,2099-12-31,,3029325,Maps to,Mapped from,1970-01-01,2099-12-31,
CD16/56|Bone Marrow|Hematology,2000051477,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51312,1970-01-01,2099-12-31,,3029712,Maps to,Mapped from,1970-01-01,2099-12-31,
CD19|Bone Marrow|Hematology,2000051478,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51313,1970-01-01,2099-12-31,,3035081,Maps to,Mapped from,1970-01-01,2099-12-31,
CD2|Bone Marrow|Hematology,2000051479,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51314,1970-01-01,2099-12-31,,3009357,Maps to,Mapped from,1970-01-01,2099-12-31,
CD20|Bone Marrow|Hematology,2000051480,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51315,1970-01-01,2099-12-31,,3029955,Maps to,Mapped from,1970-01-01,2099-12-31,
CD22|Bone Marrow|Hematology,2000051481,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51316,1970-01-01,2099-12-31,,3029412,Maps to,Mapped from,1970-01-01,2099-12-31,
CD23|Bone Marrow|Hematology,2000051482,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51317,1970-01-01,2099-12-31,,3032694,Maps to,Mapped from,1970-01-01,2099-12-31,
CD25|Bone Marrow|Hematology,2000051483,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51318,1970-01-01,2099-12-31,,3012205,Maps to,Mapped from,1970-01-01,2099-12-31,
CD3|Bone Marrow|Hematology,2000051484,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51319,1970-01-01,2099-12-31,,3018064,Maps to,Mapped from,1970-01-01,2099-12-31,
CD33|Bone Marrow|Hematology,2000051485,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51320,1970-01-01,2099-12-31,,3029723,Maps to,Mapped from,1970-01-01,2099-12-31,
CD34|Bone Marrow|Hematology,2000051486,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51321,1970-01-01,2099-12-31,,40760512,Maps to,Mapped from,1970-01-01,2099-12-31,
CD38|Bone Marrow|Hematology,2000051487,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51322,1970-01-01,2099-12-31,,3030000,Maps to,Mapped from,1970-01-01,2099-12-31,
CD4|Bone Marrow|Hematology,2000051488,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51323,1970-01-01,2099-12-31,,3023029,Maps to,Mapped from,1970-01-01,2099-12-31,
CD41|Bone Marrow|Hematology,2000051489,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51324,1970-01-01,2099-12-31,,3029369,Maps to,Mapped from,1970-01-01,2099-12-31,
CD45|Bone Marrow|Hematology,2000051490,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51325,1970-01-01,2099-12-31,,3029857,Maps to,Mapped from,1970-01-01,2099-12-31,
CD5|Bone Marrow|Hematology,2000051491,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51326,1970-01-01,2099-12-31,,3035527,Maps to,Mapped from,1970-01-01,2099-12-31,
CD55|Bone Marrow|Hematology,2000051492,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51327,1970-01-01,2099-12-31,,3033246,Maps to,Mapped from,1970-01-01,2099-12-31,
CD56|Bone Marrow|Hematology,2000051493,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51328,1970-01-01,2099-12-31,,3030751,Maps to,Mapped from,1970-01-01,2099-12-31,
CD57|Bone Marrow|Hematology,2000051494,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51329,1970-01-01,2099-12-31,,3014360,Maps to,Mapped from,1970-01-01,2099-12-31,
CD59|Bone Marrow|Hematology,2000051495,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51330,1970-01-01,2099-12-31,,3031007,Maps to,Mapped from,1970-01-01,2099-12-31,
CD64|Bone Marrow|Hematology,2000051496,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51331,1970-01-01,2099-12-31,,3030234,Maps to,Mapped from,1970-01-01,2099-12-31,
CD7|Bone Marrow|Hematology,2000051497,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51332,1970-01-01,2099-12-31,,3035186,Maps to,Mapped from,1970-01-01,2099-12-31,
CD71|Bone Marrow|Hematology,2000051498,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51333,1970-01-01,2099-12-31,,3009872,Maps to,Mapped from,1970-01-01,2099-12-31,
CD8|Bone Marrow|Hematology,2000051499,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51334,1970-01-01,2099-12-31,,3018724,Maps to,Mapped from,1970-01-01,2099-12-31,
FMC-7|Bone Marrow|Hematology,2000051500,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51335,1970-01-01,2099-12-31,,3043498,Maps to,Mapped from,1970-01-01,2099-12-31,
Glyco A|Bone Marrow|Hematology,2000051501,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51336,1970-01-01,2099-12-31,,40758985,Maps to,Mapped from,1970-01-01,2099-12-31,
HLA-DR|Bone Marrow|Hematology,2000051502,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51337,1970-01-01,2099-12-31,,3029669,Maps to,Mapped from,1970-01-01,2099-12-31,
Immunophenotyping|Bone Marrow|Hematology,2000051503,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51338,1970-01-01,2099-12-31,,40758359,Maps to,Mapped from,1970-01-01,2099-12-31,
Iron Stain|Bone Marrow|Hematology,2000051504,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51339,1970-01-01,2099-12-31,,3018543,Maps to,Mapped from,1970-01-01,2099-12-31,
Kappa|Bone Marrow|Hematology,2000051505,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51340,1970-01-01,2099-12-31,,3051293,Maps to,Mapped from,1970-01-01,2099-12-31,
Lambda|Bone Marrow|Hematology,2000051506,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51341,1970-01-01,2099-12-31,,3000611,Maps to,Mapped from,1970-01-01,2099-12-31,
Wright Giemsa|Bone Marrow|Hematology,2000051507,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51342,1970-01-01,2099-12-31,,3014837,Maps to,Mapped from,1970-01-01,2099-12-31,
Atypical Lymphocytes|Joint Fluid|Hematology,2000051508,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51365,1970-01-01,2099-12-31,,3046317,Maps to,Mapped from,1970-01-01,2099-12-31,
Bands|Joint Fluid|Hematology,2000051509,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51366,1970-01-01,2099-12-31,,3042845,Maps to,Mapped from,1970-01-01,2099-12-31,
Basophils|Joint Fluid|Hematology,2000051510,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51367,1970-01-01,2099-12-31,,3035319,Maps to,Mapped from,1970-01-01,2099-12-31,
Eosinophils|Joint Fluid|Hematology,2000051511,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51368,1970-01-01,2099-12-31,,3035611,Maps to,Mapped from,1970-01-01,2099-12-31,
"Hematocrit, Joint Fluid|Joint Fluid|Hematology",2000051512,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51369,1970-01-01,2099-12-31,,42868642,Maps to,Mapped from,1970-01-01,2099-12-31,
"Joint Crystals, Birefringence|Joint Fluid|Hematology",2000051513,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51370,1970-01-01,2099-12-31,,3022683,Maps to,Mapped from,1970-01-01,2099-12-31,
"Joint Crystals, Comment|Joint Fluid|Hematology",2000051514,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51371,1970-01-01,2099-12-31,,3012027,Maps to,Mapped from,1970-01-01,2099-12-31,
"Joint Crystals, Location|Joint Fluid|Hematology",2000051515,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51372,1970-01-01,2099-12-31,,3050238,Maps to,Mapped from,1970-01-01,2099-12-31,
"Joint Crystals, Number|Joint Fluid|Hematology",2000051516,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51373,1970-01-01,2099-12-31,,3050238,Maps to,Mapped from,1970-01-01,2099-12-31,
"Joint Crystals, Shape|Joint Fluid|Hematology",2000051517,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51374,1970-01-01,2099-12-31,,3022683,Maps to,Mapped from,1970-01-01,2099-12-31,
Lymphocytes|Joint Fluid|Hematology,2000051518,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51375,1970-01-01,2099-12-31,,3003329,Maps to,Mapped from,1970-01-01,2099-12-31,
Macrophage|Joint Fluid|Hematology,2000051519,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51376,1970-01-01,2099-12-31,,3029170,Maps to,Mapped from,1970-01-01,2099-12-31,
Mesothelial Cells|Joint Fluid|Hematology,2000051520,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51377,1970-01-01,2099-12-31,,3043694,Maps to,Mapped from,1970-01-01,2099-12-31,
Metamyelocytes|Joint Fluid|Hematology,2000051521,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51378,1970-01-01,2099-12-31,,3024936,Maps to,Mapped from,1970-01-01,2099-12-31,
Monocytes|Joint Fluid|Hematology,2000051522,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51379,1970-01-01,2099-12-31,,3009361,Maps to,Mapped from,1970-01-01,2099-12-31,
NRBC|Joint Fluid|Hematology,2000051523,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51380,1970-01-01,2099-12-31,,40771130,Maps to,Mapped from,1970-01-01,2099-12-31,
Other|Joint Fluid|Hematology,2000051524,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51381,1970-01-01,2099-12-31,,3013794,Maps to,Mapped from,1970-01-01,2099-12-31,
Polys|Joint Fluid|Hematology,2000051525,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51382,1970-01-01,2099-12-31,,3006571,Maps to,Mapped from,1970-01-01,2099-12-31,
"RBC, Joint Fluid|Joint Fluid|Hematology",2000051526,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51383,1970-01-01,2099-12-31,,3010144,Maps to,Mapped from,1970-01-01,2099-12-31,
Atypical Lymphocytes|Other Body Fluid|Hematology,2000051527,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51385,1970-01-01,2099-12-31,,3007169,Maps to,Mapped from,1970-01-01,2099-12-31,
Bands|Other Body Fluid|Hematology,2000051528,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51386,1970-01-01,2099-12-31,,3017161,Maps to,Mapped from,1970-01-01,2099-12-31,
Basophils|Other Body Fluid|Hematology,2000051529,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51387,1970-01-01,2099-12-31,,3021302,Maps to,Mapped from,1970-01-01,2099-12-31,
CD10|Other Body Fluid|Hematology,2000051530,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51388,1970-01-01,2099-12-31,,3030724,Maps to,Mapped from,1970-01-01,2099-12-31,
CD103|Other Body Fluid|Hematology,2000051531,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51389,1970-01-01,2099-12-31,,3034064,Maps to,Mapped from,1970-01-01,2099-12-31,
CD117|Other Body Fluid|Hematology,2000051532,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51390,1970-01-01,2099-12-31,,3031818,Maps to,Mapped from,1970-01-01,2099-12-31,
CD11c|Other Body Fluid|Hematology,2000051533,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51391,1970-01-01,2099-12-31,,3030790,Maps to,Mapped from,1970-01-01,2099-12-31,
CD13|Other Body Fluid|Hematology,2000051534,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51392,1970-01-01,2099-12-31,,3030772,Maps to,Mapped from,1970-01-01,2099-12-31,
CD138|Other Body Fluid|Hematology,2000051535,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51393,1970-01-01,2099-12-31,,3033713,Maps to,Mapped from,1970-01-01,2099-12-31,
CD14|Other Body Fluid|Hematology,2000051536,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51394,1970-01-01,2099-12-31,,3029714,Maps to,Mapped from,1970-01-01,2099-12-31,
CD15|Other Body Fluid|Hematology,2000051537,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51395,1970-01-01,2099-12-31,,3029717,Maps to,Mapped from,1970-01-01,2099-12-31,
CD16|Other Body Fluid|Hematology,2000051538,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51396,1970-01-01,2099-12-31,,3022430,Maps to,Mapped from,1970-01-01,2099-12-31,
CD16/56|Other Body Fluid|Hematology,2000051539,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51397,1970-01-01,2099-12-31,,3008741,Maps to,Mapped from,1970-01-01,2099-12-31,
CD19|Other Body Fluid|Hematology,2000051540,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51398,1970-01-01,2099-12-31,,3013368,Maps to,Mapped from,1970-01-01,2099-12-31,
CD2|Other Body Fluid|Hematology,2000051541,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51399,1970-01-01,2099-12-31,,3034427,Maps to,Mapped from,1970-01-01,2099-12-31,
CD20|Other Body Fluid|Hematology,2000051542,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51400,1970-01-01,2099-12-31,,40760530,Maps to,Mapped from,1970-01-01,2099-12-31,
CD22|Other Body Fluid|Hematology,2000051543,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51401,1970-01-01,2099-12-31,,3031560,Maps to,Mapped from,1970-01-01,2099-12-31,
CD23|Other Body Fluid|Hematology,2000051544,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51402,1970-01-01,2099-12-31,,3033041,Maps to,Mapped from,1970-01-01,2099-12-31,
CD25|Other Body Fluid|Hematology,2000051545,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51403,1970-01-01,2099-12-31,,3031912,Maps to,Mapped from,1970-01-01,2099-12-31,
CD3|Other Body Fluid|Hematology,2000051546,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51404,1970-01-01,2099-12-31,,3033894,Maps to,Mapped from,1970-01-01,2099-12-31,
CD33|Other Body Fluid|Hematology,2000051547,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51405,1970-01-01,2099-12-31,,3029576,Maps to,Mapped from,1970-01-01,2099-12-31,
CD34|Other Body Fluid|Hematology,2000051548,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51406,1970-01-01,2099-12-31,,40762032,Maps to,Mapped from,1970-01-01,2099-12-31,
CD38|Other Body Fluid|Hematology,2000051549,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51407,1970-01-01,2099-12-31,,3030804,Maps to,Mapped from,1970-01-01,2099-12-31,
CD4|Other Body Fluid|Hematology,2000051550,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51408,1970-01-01,2099-12-31,,3002870,Maps to,Mapped from,1970-01-01,2099-12-31,
CD4/CD8 Ratio|Other Body Fluid|Hematology,2000051551,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51409,1970-01-01,2099-12-31,,3014859,Maps to,Mapped from,1970-01-01,2099-12-31,
CD41|Other Body Fluid|Hematology,2000051552,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51410,1970-01-01,2099-12-31,,3030262,Maps to,Mapped from,1970-01-01,2099-12-31,
CD45|Other Body Fluid|Hematology,2000051553,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51411,1970-01-01,2099-12-31,,3001845,Maps to,Mapped from,1970-01-01,2099-12-31,
CD5|Other Body Fluid|Hematology,2000051554,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51412,1970-01-01,2099-12-31,,40760535,Maps to,Mapped from,1970-01-01,2099-12-31,
CD56|Other Body Fluid|Hematology,2000051555,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51413,1970-01-01,2099-12-31,,40760536,Maps to,Mapped from,1970-01-01,2099-12-31,
CD57|Other Body Fluid|Hematology,2000051556,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51414,1970-01-01,2099-12-31,,3029617,Maps to,Mapped from,1970-01-01,2099-12-31,
CD64|Other Body Fluid|Hematology,2000051557,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51415,1970-01-01,2099-12-31,,3029062,Maps to,Mapped from,1970-01-01,2099-12-31,
CD7|Other Body Fluid|Hematology,2000051558,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51416,1970-01-01,2099-12-31,,40760537,Maps to,Mapped from,1970-01-01,2099-12-31,
CD71|Other Body Fluid|Hematology,2000051559,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51417,1970-01-01,2099-12-31,,40760538,Maps to,Mapped from,1970-01-01,2099-12-31,
CD8|Other Body Fluid|Hematology,2000051560,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51418,1970-01-01,2099-12-31,,3000683,Maps to,Mapped from,1970-01-01,2099-12-31,
Eosinophils|Other Body Fluid|Hematology,2000051561,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51419,1970-01-01,2099-12-31,,3021453,Maps to,Mapped from,1970-01-01,2099-12-31,
FMC-7|Other Body Fluid|Hematology,2000051562,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51420,1970-01-01,2099-12-31,,40760540,Maps to,Mapped from,1970-01-01,2099-12-31,
Glyco A|Other Body Fluid|Hematology,2000051563,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51421,1970-01-01,2099-12-31,,40758985,Maps to,Mapped from,1970-01-01,2099-12-31,
"Hematocrit, Other Fluid|Other Body Fluid|Hematology",2000051564,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51422,1970-01-01,2099-12-31,,3008108,Maps to,Mapped from,1970-01-01,2099-12-31,
HLA-DR|Other Body Fluid|Hematology,2000051565,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51423,1970-01-01,2099-12-31,,3030297,Maps to,Mapped from,1970-01-01,2099-12-31,
Immunophenotyping|Other Body Fluid|Hematology,2000051566,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51424,1970-01-01,2099-12-31,,40758359,Maps to,Mapped from,1970-01-01,2099-12-31,
Kappa|Other Body Fluid|Hematology,2000051567,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51425,1970-01-01,2099-12-31,,3051901,Maps to,Mapped from,1970-01-01,2099-12-31,
Lambda|Other Body Fluid|Hematology,2000051568,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51426,1970-01-01,2099-12-31,,3000611,Maps to,Mapped from,1970-01-01,2099-12-31,
Lymphocytes|Other Body Fluid|Hematology,2000051569,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51427,1970-01-01,2099-12-31,,3028079,Maps to,Mapped from,1970-01-01,2099-12-31,
Macrophage|Other Body Fluid|Hematology,2000051570,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51428,1970-01-01,2099-12-31,,3024126,Maps to,Mapped from,1970-01-01,2099-12-31,
Mesothelial cells|Other Body Fluid|Hematology,2000051571,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51429,1970-01-01,2099-12-31,,3036353,Maps to,Mapped from,1970-01-01,2099-12-31,
Metamyelocytes|Other Body Fluid|Hematology,2000051572,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51430,1970-01-01,2099-12-31,,3024936,Maps to,Mapped from,1970-01-01,2099-12-31,
Monos|Other Body Fluid|Hematology,2000051573,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51431,1970-01-01,2099-12-31,,3038104,Maps to,Mapped from,1970-01-01,2099-12-31,
Myelocytes|Other Body Fluid|Hematology,2000051574,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51432,1970-01-01,2099-12-31,,3024394,Maps to,Mapped from,1970-01-01,2099-12-31,
NRBC|Other Body Fluid|Hematology,2000051575,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51433,1970-01-01,2099-12-31,,3053291,Maps to,Mapped from,1970-01-01,2099-12-31,
Other Cell|Other Body Fluid|Hematology,2000051576,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51434,1970-01-01,2099-12-31,,46235833,Maps to,Mapped from,1970-01-01,2099-12-31,
Plasma|Other Body Fluid|Hematology,2000051577,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51435,1970-01-01,2099-12-31,,3011681,Maps to,Mapped from,1970-01-01,2099-12-31,
Polys|Other Body Fluid|Hematology,2000051578,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51436,1970-01-01,2099-12-31,,3025450,Maps to,Mapped from,1970-01-01,2099-12-31,
Promyelocytes|Other Body Fluid|Hematology,2000051579,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51437,1970-01-01,2099-12-31,,3023316,Maps to,Mapped from,1970-01-01,2099-12-31,
"RBC, Other Fluid|Other Body Fluid|Hematology",2000051580,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51438,1970-01-01,2099-12-31,,3010910,Maps to,Mapped from,1970-01-01,2099-12-31,
Atypical Lymphocytes|Pleural|Hematology,2000051581,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51440,1970-01-01,2099-12-31,,3046289,Maps to,Mapped from,1970-01-01,2099-12-31,
