linksto,itemid,label,source_code,source_vocabulary_id,source_domain_id,source_concept_id,source_concept_name,target_vocabulary_id,target_domain_id,target_concept_id,target_concept_name,target_standard_concept
chartevents,227292,Arterial Line Dressing Occlusive,Arterial Line Dressing Occlusive,,,,,,,,,
chartevents,227293,Multi Lumen Dressing Occlusive,Multi Lumen Dressing Occlusive,,,,,,,,,
chartevents,227341,History of falling (within 3 mnths),History of falling (within 3 mnths),,,,,,,,,
chartevents,227342,Secondary diagnosis,Secondary diagnosis,,,,,,,,,
chartevents,227343,Ambulatory aid,Ambulatory aid,,,,,,,,,
chartevents,227344,IV/Saline lock,IV/Saline lock,,,,,,,,,
chartevents,227345,Gait/Transferring,Gait/Transferring,,,,,,,,,
chartevents,227346,Mental status,Mental status,,,,,,,,,
chartevents,227348,Low risk (25-50) interventions,Low risk (25-50) interventions,,,,,,,,,
chartevents,227349,High risk (>51) interventions,High risk (>51) interventions,,,,,,,,,
chartevents,227350,Cordis/Introducer Dressing Occlusive,Cordis/Introducer Dressing Occlusive,,,,,,,,,
chartevents,227351,PA Catheter Dressing Occlusive,PA Catheter Dressing Occlusive,,,,,,,,,
chartevents,227352,CCO PAC Dressing Occlusive,CCO PAC Dressing Occlusive,,,,,,,,,
chartevents,227353,Trauma Line Dressing Occlusive,Trauma Line Dressing Occlusive,,,,,,,,,
chartevents,227354,Triple Introducer Dressing Occlusive,Triple Introducer Dressing Occlusive,,,,,,,,,
chartevents,227355,IABP Dressing Occlusive,IABP Dressing Occlusive,,,,,,,,,
chartevents,227356,Sheath Line Dressing Occlusive,Sheath Line Dressing Occlusive,,,,,,,,,
chartevents,227357,Dialysis Catheter Dressing Occlusive,Dialysis Catheter Dressing Occlusive,,,,,,,,,
chartevents,227358,PICC Line Dressing Occlusive,PICC Line Dressing Occlusive,,,,,,,,,
chartevents,227359,Tunneled (Hickman) Dressing Occlusive,Tunneled (Hickman) Dressing Occlusive,,,,,,,,,
chartevents,227360,Indwelling Port (PortaCath) Dressing Occlusive,Indwelling Port (PortaCath) Dressing Occlusive,,,,,,,,,
chartevents,227362,Pheresis Catheter Dressing Occlusive,Pheresis Catheter Dressing Occlusive,,,,,,,,,
chartevents,227363,ICP Line Dressing Occlusive,ICP Line Dressing Occlusive,,,,,,,,,
chartevents,227364,RIC Dressing Occlusive,RIC Dressing Occlusive,,,,,,,,,
chartevents,227365,14 Gauge Dressing Occlusive,14 Gauge Dressing Occlusive,,,,,,,,,
chartevents,227366,16 Gauge Dressing Occlusive,16 Gauge Dressing Occlusive,,,,,,,,,
chartevents,227367,18 Gauge Dressing Occlusive,18 Gauge Dressing Occlusive,,,,,,,,,
chartevents,227368,20 Gauge Dressing Occlusive,20 Gauge Dressing Occlusive,,,,,,,,,
chartevents,227369,22 Gauge Dressing Occlusive,22 Gauge Dressing Occlusive,,,,,,,,,
chartevents,227375,Daily Wake Up,Daily Wake Up,,,,,,,,,
chartevents,227418,Midline Dressing Occlusive,Midline Dressing Occlusive,,,,,,,,,
chartevents,227419,Presep Catheter Dressing Occlusive,Presep Catheter Dressing Occlusive,,,,,,,,,
chartevents,227428,SOFA Score,SOFA Score,,,,,,,,,
chartevents,227429,Troponin-T,Troponin-T,,,,,,,,,
chartevents,227438,Volume not removed,Volume not removed,,,,,,,,,
chartevents,227439,Indwelling Port (PortaCath) placed in outside facility,Indwelling Port (PortaCath) placed in outside facility,,,,,,,,,
chartevents,227440,Digoxin,Digoxin,,,,,,,,,
chartevents,227441,LDL measured,LDL measured,,,,,,,,,
chartevents,227442,Potassium (serum),Potassium (serum),,,,,,,,,
chartevents,227443,HCO3 (serum),HCO3 (serum),,,,,,,,,
chartevents,227444,C Reactive Protein (CRP),C Reactive Protein (CRP),,,,,,,,,
chartevents,227445,CK-MB,CK-MB,,,,,,,,,
chartevents,227446,Brain Natiuretic Peptide (BNP),Brain Natiuretic Peptide (BNP),,,,,,,,,
chartevents,227447,Gentamicin (Random),Gentamicin (Random),,,,,,,,,
chartevents,227448,Gentamicin (Peak),Gentamicin (Peak),,,,,,,,,
chartevents,227449,Gentamicin (Trough),Gentamicin (Trough),,,,,,,,,
chartevents,227450,Tobramycin (Peak),Tobramycin (Peak),,,,,,,,,
chartevents,227451,Tobramycin (Random),Tobramycin (Random),,,,,,,,,
chartevents,227452,Tobramycin (Trough),Tobramycin (Trough),,,,,,,,,
chartevents,227453,Vancomycin (Peak),Vancomycin (Peak),,,,,,,,,
chartevents,227454,Vancomycin (Random),Vancomycin (Random),,,,,,,,,
chartevents,227455,Vancomycin (Trough),Vancomycin (Trough),,,,,,,,,
chartevents,227456,Albumin,Albumin,,,,,,,,,
chartevents,227457,Platelet Count,Platelet Count,,,,,,,,,
chartevents,227458,Procan,Procan,,,,,,,,,
chartevents,227459,Procan Napa,Procan Napa,,,,,,,,,
chartevents,227460,Phenobarbital,Phenobarbital,,,,,,,,,
chartevents,227461,Phenytoin (Dilantin),Phenytoin (Dilantin),,,,,,,,,
chartevents,227462,FK506,FK506,,,,,,,,,
chartevents,227463,Cortisol,Cortisol,,,,,,,,,
chartevents,227464,Potassium (whole blood),Potassium (whole blood),,,,,,,,,
chartevents,227465,Prothrombin time,Prothrombin time,,,,,,,,,
chartevents,227466,PTT,PTT,,,,,,,,,
chartevents,227467,INR,INR,,,,,,,,,
chartevents,227468,Fibrinogen,Fibrinogen,,,,,,,,,
chartevents,227469,Thrombin,Thrombin,,,,,,,,,
chartevents,227470,Sed Rate,Sed Rate,,,,,,,,,
chartevents,227471,Specific Gravity (urine),Specific Gravity (urine),,,,,,,,,
chartevents,227472,Incision Site #1,Incision Site #1,,,,,,,,,
chartevents,227473,Incision Site #2,Incision Site #2,,,,,,,,,
chartevents,227474,Incision Site #3,Incision Site #3,,,,,,,,,
chartevents,227475,Incision Site #4,Incision Site #4,,,,,,,,,
chartevents,227476,Incision Site #5,Incision Site #5,,,,,,,,,
chartevents,227477,Incision Site #6,Incision Site #6,,,,,,,,,
chartevents,227485,Print Job,Print Job,,,,,,,,,
chartevents,227486,Printer,Printer,,,,,,,,,
chartevents,227516,PO2 (Mixed Venous),PO2 (Mixed Venous),,,,,,,,,
chartevents,227517,Humidification,Humidification,,,,,,,,,
chartevents,227519,Urine output_ApacheIV,Urine output_ApacheIV,,,,,,,,,
chartevents,227521,KCL Bolus),KCL Bolus),,,,,,,,,
chartevents,227527,ADA-A (500ml),ADA-A (500ml),,,,,,,,,
chartevents,227537,ART Blood Pressure Alarm - High,ART Blood Pressure Alarm - High,,,,,,,,,
chartevents,227538,ART Blood Pressure Alarm - Low,ART Blood Pressure Alarm - Low,,,,,,,,,
chartevents,227539,ART Blood Pressure Alarm Source,ART Blood Pressure Alarm Source,,,,,,,,,
chartevents,227543,CO (Arterial),CO (Arterial),,,,,,,,,
chartevents,227546,SVV (Arterial),SVV (Arterial),,,,,,,,,
chartevents,227547,SV (Arterial),SV (Arterial),,,,,,,,,
chartevents,227549,ScvO2 (Presep),ScvO2 (Presep),,,,,,,,,
chartevents,227565,Ventilator Tank #1,Ventilator Tank #1,,,,,,,,,
chartevents,227566,Ventilator Tank #2,Ventilator Tank #2,,,,,,,,,
chartevents,227567,Airway Location,Airway Location,,,,,,,,,
chartevents,227568,Airway Size (mm),Airway Size (mm),,,,,,,,,
chartevents,227570,Small Volume Neb Drug/Dose #1,Small Volume Neb Drug/Dose #1,,,,,,,,,
chartevents,227577,BiPap Mode,BiPap Mode,,,,,,,,,
chartevents,227578,BiPap Mask,BiPap Mask,,,,,,,,,
chartevents,227579,BiPap EPAP,BiPap EPAP,,,,,,,,,
chartevents,227580,BiPap IPAP,BiPap IPAP,,,,,,,,,
chartevents,227581,BiPap bpm (S/T -Back up),BiPap bpm (S/T -Back up),,,,,,,,,
chartevents,227582,BiPap O2 Flow,BiPap O2 Flow,,,,,,,,,
chartevents,227583,Autoset/CPAP,Autoset/CPAP,,,,,,,,,
chartevents,227585,GI Guaiac,GI Guaiac,,,,,,,,,
chartevents,227586,GI pH,GI pH,,,,,,,,,
chartevents,227588,GI #1 Tube Place Method,GI #1 Tube Place Method,,,,,,,,,
chartevents,227589,GI #2 Tube Place Method,GI #2 Tube Place Method,,,,,,,,,
chartevents,227590,GI #3 Tube Place Method,GI #3 Tube Place Method,,,,,,,,,
chartevents,227591,Neuro Drain Landmark,Neuro Drain Landmark,,,,,,,,,
chartevents,227594,Impaired Skin Cleanse #9,Impaired Skin Cleanse #9,,,,,,,,,
chartevents,227595,Impaired Skin Cleanse #10,Impaired Skin Cleanse #10,,,,,,,,,
chartevents,227596,Impaired Skin Depth #9,Impaired Skin Depth #9,,,,,,,,,
chartevents,227597,Impaired Skin Depth #10,Impaired Skin Depth #10,,,,,,,,,
chartevents,227598,Impaired Skin Drainage #9,Impaired Skin Drainage #9,,,,,,,,,
chartevents,227599,Impaired Skin Drainage #10,Impaired Skin Drainage #10,,,,,,,,,
chartevents,227600,Impaired Skin Drainage Amount #9,Impaired Skin Drainage Amount #9,,,,,,,,,
chartevents,227601,Impaired Skin Drainage Amount #10,Impaired Skin Drainage Amount #10,,,,,,,,,
chartevents,227602,Impaired Skin Length #9,Impaired Skin Length #9,,,,,,,,,
chartevents,227603,Impaired Skin Length #10,Impaired Skin Length #10,,,,,,,,,
chartevents,227604,Impaired Skin Odor #9,Impaired Skin Odor #9,,,,,,,,,
chartevents,227605,Impaired Skin Odor #10,Impaired Skin Odor #10,,,,,,,,,
chartevents,227606,Impaired Skin Site #9,Impaired Skin Site #9,,,,,,,,,
chartevents,227607,Impaired Skin Site #10,Impaired Skin Site #10,,,,,,,,,
chartevents,227608,Impaired Skin Treatment #9,Impaired Skin Treatment #9,,,,,,,,,
chartevents,227609,Impaired Skin Treatment #10,Impaired Skin Treatment #10,,,,,,,,,
chartevents,227612,Impaired Skin Type #9,Impaired Skin Type #9,,,,,,,,,
chartevents,227613,Impaired Skin Type #10,Impaired Skin Type #10,,,,,,,,,
chartevents,227614,Impaired Skin Width #9,Impaired Skin Width #9,,,,,,,,,
chartevents,227615,Impaired Skin Width #10,Impaired Skin Width #10,,,,,,,,,
chartevents,227616,Impaired Skin Wound Base #9,Impaired Skin Wound Base #9,,,,,,,,,
chartevents,227617,Impaired Skin Wound Base #10,Impaired Skin Wound Base #10,,,,,,,,,
chartevents,227618,Pressure Ulcer Stage #9,Pressure Ulcer Stage #9,,,,,,,,,
chartevents,227619,Pressure Ulcer Stage #10,Pressure Ulcer Stage #10,,,,,,,,,
chartevents,227620,Surrounding Tissue #9,Surrounding Tissue #9,,,,,,,,,
chartevents,227621,Surrounding Tissue #10,Surrounding Tissue #10,,,,,,,,,
chartevents,227622,Tunneling Present #9,Tunneling Present #9,,,,,,,,,
chartevents,227623,Tunneling Present #10,Tunneling Present #10,,,,,,,,,
chartevents,227624,Undermining Present #9,Undermining Present #9,,,,,,,,,
chartevents,227625,Undermining Present #10,Undermining Present #10,,,,,,,,,
chartevents,227626,Seizure Pads,Seizure Pads,,,,,,,,,
chartevents,227627,Arctic Sun/Alsius Set Temp,Arctic Sun/Alsius Set Temp,,,,,,,,,
chartevents,227628,Arctic Sun Water Temp,Arctic Sun Water Temp,,,,,,,,,
chartevents,227629,Shivering,Shivering,,,,,,,,,
chartevents,227630,Arctic Sun Temp #1 Location,Arctic Sun Temp #1 Location,,,,,,,,,
chartevents,227631,Arctic Sun Temp #2 Location,Arctic Sun Temp #2 Location,,,,,,,,,
chartevents,227632,Arctic Sun/Alsius Temp #1 C,Arctic Sun/Alsius Temp #1 C,,,,,,,,,
chartevents,227634,Arctic Sun/Alsius Temp #2 C,Arctic Sun/Alsius Temp #2 C,,,,,,,,,
chartevents,227636,Knee Location - CPM,Knee Location - CPM,,,,,,,,,
chartevents,227638,Medication Added #2 (Peritoneal Dialysis),Medication Added #2 (Peritoneal Dialysis),,,,,,,,,
chartevents,227639,Medication Added Amount  #2 (Peritoneal Dialysis),Medication Added Amount  #2 (Peritoneal Dialysis),,,,,,,,,
chartevents,227640,Medication Added Units #2 (Peritoneal Dialysis),Medication Added Units #2 (Peritoneal Dialysis),,,,,,,,,
chartevents,227642,Breast Feeding,Breast Feeding,,,,,,,,,
chartevents,227643,Breast Feeding - L,Breast Feeding - L,,,,,,,,,
chartevents,227644,Breast Feeding - R,Breast Feeding - R,,,,,,,,,
chartevents,227645,Breast Feed - L (Minutes),Breast Feed - L (Minutes),,,,,,,,,
chartevents,227646,Breast Feed - R (Minutes),Breast Feed - R (Minutes),,,,,,,,,
chartevents,227647,Clot Size (cm),Clot Size (cm),,,,,,,,,
chartevents,227648,Clots,Clots,,,,,,,,,
chartevents,227649,Fundus Character,Fundus Character,,,,,,,,,
chartevents,227650,Fundus Location (Breadth),Fundus Location (Breadth),,,,,,,,,
chartevents,227651,Lochia Character,Lochia Character,,,,,,,,,
chartevents,227652,Lochia Estimate,Lochia Estimate,,,,,,,,,
chartevents,227653,Pad Change/Hour,Pad Change/Hour,,,,,,,,,
chartevents,227654,Reflexes LE,Reflexes LE,,,,,,,,,
chartevents,227655,Reflexes UE,Reflexes UE,,,,,,,,,
chartevents,227662,Patient/Family Informed_V2,Patient/Family Informed_V2,,,,,,,,,
chartevents,227663,Immobilizer,Immobilizer,,,,,,,,,
chartevents,227664,Immobilizer Device,Immobilizer Device,,,,,,,,,
chartevents,227665,Immobilizer Evaluated,Immobilizer Evaluated,,,,,,,,,
chartevents,227666,Immobilizer Location,Immobilizer Location,,,,,,,,,
chartevents,227667,Reason for Immobilizer,Reason for Immobilizer,,,,,,,,,
chartevents,227668,Side Rails_V2,Side Rails_V2,,,,,,,,,
chartevents,227669,Side Rails (Restraint),Side Rails (Restraint),,,,,,,,,
chartevents,227670,Violent Restraints,Violent Restraints,,,,,,,,,
chartevents,227671,Non-Violent Restraints,Non-Violent Restraints,,,,,,,,,
chartevents,227672,Violent Restraints Ordered,Violent Restraints Ordered,,,,,,,,,
chartevents,227673,Non-Violent Restraints Ordered,Non-Violent Restraints Ordered,,,,,,,,,
chartevents,227674,Face to Face Eval (Non-Violent),Face to Face Eval (Non-Violent),,,,,,,,,
chartevents,227675,Face to Face Eval (Violent),Face to Face Eval (Violent),,,,,,,,,
chartevents,227676,Reason for Restraints (Non-Violent),Reason for Restraints (Non-Violent),,,,,,,,,
chartevents,227677,Reason for Restraint/Seclusion (Violent),Reason for Restraint/Seclusion (Violent),,,,,,,,,
chartevents,227678,Restraint Device (Non-Violent),Restraint Device (Non-Violent),,,,,,,,,
chartevents,227679,Restraint Device (Violent),Restraint Device (Violent),,,,,,,,,
chartevents,227680,Restraint Location_V2,Restraint Location_V2,,,,,,,,,
chartevents,227681,Less Restrictive Measures_V1,Less Restrictive Measures_V1,,,,,,,,,
chartevents,227682,Restraints Evaluated_V2,Restraints Evaluated_V2,,,,,,,,,
chartevents,227683,Restraint/Seclusion Observer Sheet,Restraint/Seclusion Observer Sheet,,,,,,,,,
chartevents,227684,Safety Measures,Safety Measures,,,,,,,,,
chartevents,227685,ZCentral Venous O2% Sat,ZCentral Venous O2% Sat,,,,,,,,,
chartevents,227686,Central Venous O2% Sat,Central Venous O2% Sat,,,,,,,,,
chartevents,227687,Tobacco Use History,Tobacco Use History,,,,,,,,,
chartevents,227700,Safety Measures,Safety Measures,,,,,,,,,
chartevents,227716,Cerebral Perfusion Pressure Alarm - High,Cerebral Perfusion Pressure Alarm - High,,,,,,,,,
chartevents,227717,Cerebral Perfusion Pressure Alarm - Low,Cerebral Perfusion Pressure Alarm - Low,,,,,,,,,
chartevents,227723,AVA Dressing Occlusive,AVA Dressing Occlusive,,,,,,,,,
chartevents,227725,AVA Line Discontinued,AVA Line Discontinued,,,,,,,,,
chartevents,227726,AVA Line Tip Cultured,AVA Line Tip Cultured,,,,,,,,,
chartevents,227727,AVA Line placed in outside facility,AVA Line placed in outside facility,,,,,,,,,
chartevents,227728,AVA Line Site Appear,AVA Line Site Appear,,,,,,,,,
chartevents,227730,AVA Waveform Appearance,AVA Waveform Appearance,,,,,,,,,
chartevents,227731,AVA Line Zero/Calibrate,AVA Line Zero/Calibrate,,,,,,,,,
chartevents,227732,AVA Line Placement Confirmed by X-ray,AVA Line Placement Confirmed by X-ray,,,,,,,,,
chartevents,227751,CCO PAC Placement Confirmed by X-ray,CCO PAC Placement Confirmed by X-ray,,,,,,,,,
chartevents,227752,Cordis/Introducer Placement Confirmed by X-ray,Cordis/Introducer Placement Confirmed by X-ray,,,,,,,,,
chartevents,227753,Dialysis Catheter Placement Confirmed by X-ray,Dialysis Catheter Placement Confirmed by X-ray,,,,,,,,,
chartevents,227754,IABP Placement Confirmed by X-ray,IABP Placement Confirmed by X-ray,,,,,,,,,
chartevents,227755,Midline Placement Confirmed by X-ray,Midline Placement Confirmed by X-ray,,,,,,,,,
chartevents,227756,Multi Lumen Placement Confirmed by X-ray,Multi Lumen Placement Confirmed by X-ray,,,,,,,,,
chartevents,227757,PA Catheter Placement Confirmed by X-ray,PA Catheter Placement Confirmed by X-ray,,,,,,,,,
chartevents,227758,Pheresis Catheter Placement Confirmed by X-ray,Pheresis Catheter Placement Confirmed by X-ray,,,,,,,,,
chartevents,227759,PICC Line Placement Confirmed by X-ray,PICC Line Placement Confirmed by X-ray,,,,,,,,,
chartevents,227760,Presep Catheter Placement Confirmed by X-ray,Presep Catheter Placement Confirmed by X-ray,,,,,,,,,
chartevents,227761,Sheath Placement Confirmed by X-ray,Sheath Placement Confirmed by X-ray,,,,,,,,,
chartevents,227762,Trauma Line Placement Confirmed by X-ray,Trauma Line Placement Confirmed by X-ray,,,,,,,,,
chartevents,227763,Triple Introducer Placement Confirmed by X-ray,Triple Introducer Placement Confirmed by X-ray,,,,,,,,,
chartevents,227764,Tunneled (Hickman) Placement Confirmed by X-ray,Tunneled (Hickman) Placement Confirmed by X-ray,,,,,,,,,
chartevents,227771,Traction/Immobile #1,Traction/Immobile #1,,,,,,,,,
chartevents,227772,Traction/Immobile #2,Traction/Immobile #2,,,,,,,,,
chartevents,227773,Traction/Immobile #3,Traction/Immobile #3,,,,,,,,,
chartevents,227774,Traction/Immobile #4,Traction/Immobile #4,,,,,,,,,
chartevents,227775,Skeletal Traction #1 - Pounds,Skeletal Traction #1 - Pounds,,,,,,,,,
chartevents,227776,Skeletal Traction #2 - Pounds,Skeletal Traction #2 - Pounds,,,,,,,,,
chartevents,227777,Skeletal Traction #3 - Pounds,Skeletal Traction #3 - Pounds,,,,,,,,,
chartevents,227778,Skeletal Traction #4 - Pounds,Skeletal Traction #4 - Pounds,,,,,,,,,
chartevents,227780,Impaired Skin  - Dressing Status #1,Impaired Skin  - Dressing Status #1,,,,,,,,,
chartevents,227781,Impaired Skin  - Dressing Status #2,Impaired Skin  - Dressing Status #2,,,,,,,,,
chartevents,227782,Impaired Skin  - Dressing Status #3,Impaired Skin  - Dressing Status #3,,,,,,,,,
chartevents,227783,Impaired Skin - Dressing Status  #4,Impaired Skin - Dressing Status  #4,,,,,,,,,
chartevents,227784,Impaired Skin  - Dressing Status #5,Impaired Skin  - Dressing Status #5,,,,,,,,,
chartevents,227785,Impaired Skin  - Dressing Status #6,Impaired Skin  - Dressing Status #6,,,,,,,,,
chartevents,227786,Impaired Skin  - Dressing Status #7,Impaired Skin  - Dressing Status #7,,,,,,,,,
chartevents,227787,Impaired Skin  - Dressing Status  #8,Impaired Skin  - Dressing Status  #8,,,,,,,,,
chartevents,227788,Impaired Skin  - Dressing Status #9,Impaired Skin  - Dressing Status #9,,,,,,,,,
chartevents,227789,Impaired Skin  - Dressing Status #10,Impaired Skin  - Dressing Status #10,,,,,,,,,
chartevents,227801,Stool Guaiac QC,Stool Guaiac QC,,,,,,,,,
chartevents,227802,GI Guaiac QC,GI Guaiac QC,,,,,,,,,
chartevents,227805,SvO2 SQI,SvO2 SQI,,,,,,,,,
chartevents,227806,ScvO2 (Presep) SQI,ScvO2 (Presep) SQI,,,,,,,,,
chartevents,227807,In-line Suction Catheter Changed,In-line Suction Catheter Changed,,,,,,,,,
chartevents,227808,Heliox,Heliox,,,,,,,,,
chartevents,227809,ETT Position Change,ETT Position Change,,,,,,,,,
chartevents,227810,ETT Re-taped,ETT Re-taped,,,,,,,,,
chartevents,227812,Medication Infusion Rate - Adjunctive Pain Management,Medication Infusion Rate - Adjunctive Pain Management,,,,,,,,,
chartevents,227813,Medication Bolus - Adjunctive Pain Management,Medication Bolus - Adjunctive Pain Management,,,,,,,,,
chartevents,227815,Site Appearance - Adjunctive Pain Management,Site Appearance - Adjunctive Pain Management,,,,,,,,,
chartevents,227830,Self Feeding,Self Feeding,,,,,,,,,
chartevents,227831,Grooming,Grooming,,,,,,,,,
chartevents,227832,UE Bathing,UE Bathing,,,,,,,,,
chartevents,227834,LE Bathing,LE Bathing,,,,,,,,,
chartevents,227835,UE Dressing,UE Dressing,,,,,,,,,
chartevents,227836,LE Dressing,LE Dressing,,,,,,,,,
chartevents,227837,Toileting,Toileting,,,,,,,,,
chartevents,227839,Home Management,Home Management,,,,,,,,,
chartevents,227840,Money Management,Money Management,,,,,,,,,
chartevents,227841,Community Integration,Community Integration,,,,,,,,,
chartevents,227845,Rolling,Rolling,,,,,,,,,
chartevents,227846,Supine / Side-lying to Sit,Supine / Side-lying to Sit,,,,,,,,,
chartevents,227847,Sit to Stand,Sit to Stand,,,,,,,,,
chartevents,227848,Transfer,Transfer,,,,,,,,,
chartevents,227849,Toilet,Toilet,,,,,,,,,
chartevents,227850,Commode,Commode,,,,,,,,,
chartevents,227851,Shower / Tub,Shower / Tub,,,,,,,,,
chartevents,227853,Other (Activity); Specify,Other (Activity); Specify,,,,,,,,,
