"concept_name","source_concept_id","source_vocabulary_id","source_domain_id","source_concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason","target_concept_id","relationship_id","reverese_relationship_id","relationship_valid_start_date","relationship_end_date","invalid_reason_cr"
"lepirudin 50 MG/ML",2000010402,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lepirudin 50MG/ML VIAL","1970-01-01","2099-12-31",,19092161,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Propofol",2000010403,"mimiciv_drug_ndc","Drug","Prescription Drug",,"PROPOFOL (*GENERIC*) ","1970-01-01","2099-12-31",,753626,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetic Acid Vaginal Gel",2000010404,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Acetic Acid Glacial 0.04% Vaginal Douche ","1970-01-01","2099-12-31",,40004910,"Maps to","Mapped from","1970-01-01","2099-12-31",
"moxifloxacin 400 MG",2000010405,"mimiciv_drug_ndc","Drug","Prescription Drug",,"moxifloxacin  400 mg","1970-01-01","2099-12-31",,19085094,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pramipexole dihydrochloride 1.5 MG [Mirapex]",2000010406,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mirapex ER 1.5mg","1970-01-01","2099-12-31",,40165183,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Octreotide 0.1 MG/ML Prefilled Syringe",2000010407,"mimiciv_drug_ndc","Drug","Prescription Drug",,"octreotide LAR 10mg depot 10mg/syringe","1970-01-01","2099-12-31",,42902847,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Betaxolol Hydrochloride 10 MG",2000010408,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Betaxolol HCl 10 mg","1970-01-01","2099-12-31",,42800544,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Triazolam 0.25 MG [Halcion]",2000010409,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Halcion 0.25mg","1970-01-01","2099-12-31",,19088619,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetaminophen Oral Tablet [Tylenol]",2000010410,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tylenol Arthritis Pain Tablet","1970-01-01","2099-12-31",,40005791,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ketotifen 0.25 MG/ML [Zaditor]",2000010411,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zaditor 0.025 %","1970-01-01","2099-12-31",,19100323,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide Nasal Spray",2000010412,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Budesonide (Nasal) 2.5MG","1970-01-01","2099-12-31",,40020313,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair]",2000010413,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Advair Diskus 100/50 mcg","1970-01-01","2099-12-31",,40171027,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sodium Bicarbonate",2000010414,"mimiciv_drug_ndc","Drug","Prescription Drug",,"SODIUM BICARBONATE ","1970-01-01","2099-12-31",,939506,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Nafcillin",2000010415,"mimiciv_drug_ndc","Drug","Prescription Drug",,"NAFCILLIN 2GM","1970-01-01","2099-12-31",,1713930,"Maps to","Mapped from","1970-01-01","2099-12-31",
"darbepoetin alfa",2000010416,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Darbepoetin alpha (Aranesp) 200mcg/0.4ml syrimge","1970-01-01","2099-12-31",,1304643,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Guaifenesin 1000 MG Extended Release Oral Tablet [Muco-Fen]",2000010417,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Muco-Fen DM 60 mg-1,000 mg Oral Tb12","1970-01-01","2099-12-31",,1165154,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Chlorzoxazone 500 MG",2000010418,"mimiciv_drug_ndc","Drug","Prescription Drug",,"chlorzoxazone 500 mg","1970-01-01","2099-12-31",,795153,"Maps to","Mapped from","1970-01-01","2099-12-31",
"milk thistle extract",2000010419,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Milk Thistle Extract 250 mg caps","1970-01-01","2099-12-31",,1304277,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydrocortisone 5 MG [Cortef]",2000010420,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cortef 5mg","1970-01-01","2099-12-31",,19043315,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sitagliptin 50 MG Oral Tablet [Januvia]",2000010421,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Januvia 50mg tab","1970-01-01","2099-12-31",,19125051,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Papain / Urea Topical Ointment [Ethezyme]",2000010422,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ethezyme 1,100,000-100","1970-01-01","2099-12-31",,40070195,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sitagliptin 25 MG [Januvia]",2000010423,"mimiciv_drug_ndc","Drug","Prescription Drug",,"JANUVIA 25mg","1970-01-01","2099-12-31",,19125046,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Guaifenesin 600 MG [Humibid L.A.]",2000010424,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Humibid L.A. 600","1970-01-01","2099-12-31",,19068565,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lysine 500 MG Oral Tablet",2000010425,"mimiciv_drug_ndc","Drug","Prescription Drug",,"lysine 500mg tablets 500 mg Tab","1970-01-01","2099-12-31",,19092378,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Simvastatin 20 MG",2000010426,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Simvastatin 20 mg","1970-01-01","2099-12-31",,1539465,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Simethicone",2000010427,"mimiciv_drug_ndc","Drug","Prescription Drug",,"SIMETHICONE SIMETHICONE","1970-01-01","2099-12-31",,966991,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Estazolam 1 MG",2000010428,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Estazolam 1mg","1970-01-01","2099-12-31",,748035,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Domperidone",2000010429,"mimiciv_drug_ndc","Drug","Prescription Drug",,"domperidone  Powder","1970-01-01","2099-12-31",,19037833,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Nafarelin 0.2 MG/ACTUAT Metered Dose Nasal Spray [Synarel]",2000010430,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Synarel nasal spray 1","1970-01-01","2099-12-31",,36250112,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Omeprazole 20 MG [Prilosec]",2000010431,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prilosec 20mg","1970-01-01","2099-12-31",,19045787,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ethacrynate Oral Tablet",2000010432,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ethacrynate Sodium tablet","1970-01-01","2099-12-31",,40131003,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Calcium Gluconate",2000010433,"mimiciv_drug_ndc","Drug","Prescription Drug",,"CALCIUM GLUCONATE ","1970-01-01","2099-12-31",,19037038,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pyridostigmine Oral Tablet",2000010434,"mimiciv_drug_ndc","Drug","Prescription Drug",,"pyridostigmine 60mg/tablet","1970-01-01","2099-12-31",,40075183,"Maps to","Mapped from","1970-01-01","2099-12-31",
"moxifloxacin 5 MG/ML [Vigamox]",2000010435,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vigamox 0.5% 0.5%","1970-01-01","2099-12-31",,19047817,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dopamine",2000010436,"mimiciv_drug_ndc","Drug","Prescription Drug",,"DopAmine 400MG PREMIX","1970-01-01","2099-12-31",,1337860,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG Oral Capsule",2000010437,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Dutasteride 0.5 mg Cap","1970-01-01","2099-12-31",,989485,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Tenofovir disoproxil fumarate 300 MG Oral Tablet",2000010438,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tenofovir Disoproxil Fum. 300mg Tab","1970-01-01","2099-12-31",,1710312,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levalbuterol 0.417 MG/ML [Xopenex]",2000010439,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Xopenex 1.25mg/3mL","1970-01-01","2099-12-31",,19100309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Clonidine",2000010440,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Clonidine TTS 1 Patch ","1970-01-01","2099-12-31",,1398937,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Brimonidine tartrate 1 MG/ML [Alphagan]",2000010441,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Alphagan P 0.1%","1970-01-01","2099-12-31",,40164132,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{84 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Seasonale 91 Day]",2000010442,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Seasonale 1 tab","1970-01-01","2099-12-31",,19128260,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydromorphone",2000010443,"mimiciv_drug_ndc","Drug","Prescription Drug",,"HYDROMORPHONE ","1970-01-01","2099-12-31",,1126658,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Colesevelam hydrochloride 625 MG",2000010444,"mimiciv_drug_ndc","Drug","Prescription Drug",,"COLESEVELAM 625","1970-01-01","2099-12-31",,40167019,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levalbuterol 0.417 MG/ML [Xopenex]",2000010445,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levalbuterol (Xopenex) 1.25mg/3ml soln","1970-01-01","2099-12-31",,19100309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Rabeprazole sodium 20 MG [Aciphex]",2000010446,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aciphex 20mg TAB","1970-01-01","2099-12-31",,40163287,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Phenytoin sodium 50 MG/ML",2000010447,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Phenytoin Sodium 250mg/5mL Vial","1970-01-01","2099-12-31",,40163243,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Propofol",2000010448,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Propofol ","1970-01-01","2099-12-31",,753626,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Metformin 500 MG",2000010449,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Metformin ER 500 mg 24 hr Tab","1970-01-01","2099-12-31",,1503328,"Maps to","Mapped from","1970-01-01","2099-12-31",
"abiraterone acetate 250 MG Oral Tablet [Zytiga]",2000010450,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zytiga 250 mg tablet","1970-01-01","2099-12-31",,40239061,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sunitinib 12.5 MG [Sutent]",2000010451,"mimiciv_drug_ndc","Drug","Prescription Drug",,"SUTENT 12.5","1970-01-01","2099-12-31",,19086381,"Maps to","Mapped from","1970-01-01","2099-12-31",
"desloratadine 5 MG [Clarinex]",2000010452,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Clarinex 5mg","1970-01-01","2099-12-31",,19120966,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Carbidopa Oral Tablet [Lodosyn]",2000010453,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lodosyn 50mg tablet","1970-01-01","2099-12-31",,40021550,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pentobarbital",2000010454,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Pentobarbital Sodium 1000mg/20mL Vial","1970-01-01","2099-12-31",,730729,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lovastatin 10 MG Oral Tablet",2000010455,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lovastatin 10 mg Tab","1970-01-01","2099-12-31",,19019115,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Rabeprazole sodium 20 MG",2000010456,"mimiciv_drug_ndc","Drug","Prescription Drug",,"rabeprazole 20 mg","1970-01-01","2099-12-31",,40163284,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Nitroglycerin",2000010457,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nitroglycerin 100MG/250 PM","1970-01-01","2099-12-31",,1361711,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Methylprednisolone 500 MG",2000010458,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Methylprednisolone Na Succ. 500MG VIAL","1970-01-01","2099-12-31",,35606537,"Maps to","Mapped from","1970-01-01","2099-12-31",
"oxybutynin",2000010459,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Oxybutynin Chloride ER Oxybutynin Chloride ER","1970-01-01","2099-12-31",,918906,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Erythromycin Ethylsuccinate 40 MG/ML Oral Suspension",2000010460,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Erythromycin Ethylsuccinate 200 mg/5 mL Oral Susp","1970-01-01","2099-12-31",,19125424,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Eszopiclone 2 MG [Lunesta]",2000010461,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lunesta 2 mg","1970-01-01","2099-12-31",,19113341,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Glucosamine 1000 MG",2000010462,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Glucosamine 1000 mg","1970-01-01","2099-12-31",,1360381,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Simvastatin 40 MG [Zocor]",2000010463,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zocor 40 mg Tab","1970-01-01","2099-12-31",,19116988,"Maps to","Mapped from","1970-01-01","2099-12-31",
"abacavir 600 MG / Lamivudine 300 MG Oral Tablet [Epzicom]",2000010464,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Epzicom 600 mg-300 mg Tab","1970-01-01","2099-12-31",,19122308,"Maps to","Mapped from","1970-01-01","2099-12-31",
"travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]",2000010465,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Travatan 0.004 % Eye Drops","1970-01-01","2099-12-31",,19071741,"Maps to","Mapped from","1970-01-01","2099-12-31",
"C1 esterase inhibitor (human) 500 UNT [Cinryze]",2000010466,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cinryze (C1 estrase inhibitor) 500 units","1970-01-01","2099-12-31",,35605161,"Maps to","Mapped from","1970-01-01","2099-12-31",
"erlotinib 150 MG Oral Tablet",2000010467,"mimiciv_drug_ndc","Drug","Prescription Drug",,"erlotinib 150 mg Tab","1970-01-01","2099-12-31",,19122519,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Phenytoin sodium 50 MG/ML",2000010468,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Phenytoin Sodium 100mg/2mL Vial","1970-01-01","2099-12-31",,40163243,"Maps to","Mapped from","1970-01-01","2099-12-31",
"brimonidine",2000010469,"mimiciv_drug_ndc","Drug","Prescription Drug",,"brimonidine 0.1","1970-01-01","2099-12-31",,915542,"Maps to","Mapped from","1970-01-01","2099-12-31",
"levothyroxine Oral Tablet [Levoxyl]",2000010470,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levoxyl 50 mcg","1970-01-01","2099-12-31",,40140046,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Esomeprazole 40 MG [Nexium]",2000010471,"mimiciv_drug_ndc","Drug","Prescription Drug",,"nexium 40 mg","1970-01-01","2099-12-31",,19005696,"Maps to","Mapped from","1970-01-01","2099-12-31",
"nebivolol 10 MG Oral Tablet [Bystolic]",2000010472,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bystolic 10 mg Tab","1970-01-01","2099-12-31",,1314612,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Amylases 30000 UNT / Endopeptidases 30000 UNT / Lipase 2400 UNT [Dygase]",2000010473,"mimiciv_drug_ndc","Drug","Prescription Drug",,"DYGASE 30,000-2,400-30,000","1970-01-01","2099-12-31",,19114938,"Maps to","Mapped from","1970-01-01","2099-12-31",
"desloratadine 5 MG Oral Tablet [Clarinex]",2000010474,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Clarinex 5mg tablet","1970-01-01","2099-12-31",,19098377,"Maps to","Mapped from","1970-01-01","2099-12-31",
"darbepoetin alfa 0.1 MG/ML",2000010475,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Darbepoetin Alfa In Polysorbate 40mcg/0.4mL","1970-01-01","2099-12-31",,19097935,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Morphine",2000010476,"mimiciv_drug_ndc","Drug","Prescription Drug",,"MORPHINE SULFATE ","1970-01-01","2099-12-31",,1110410,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Timolol 5 MG/ML [Betimol]",2000010477,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Betimol 0.5%","1970-01-01","2099-12-31",,19056458,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Isotretinoin 40 MG Oral Capsule [Amnesteem]",2000010478,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Amnesteem 40 mg Capsule","1970-01-01","2099-12-31",,19102591,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Labetalol",2000010479,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Labetalol ","1970-01-01","2099-12-31",,1386957,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sodium Chloride Injection",2000010480,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sodium Chloride 3% (Hypertonic) ","1970-01-01","2099-12-31",,40221362,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sucralfate 100 MG/ML Oral Suspension [Carafate]",2000010481,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Carafate 100 mg/mL Oral Susp","1970-01-01","2099-12-31",,19037481,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ciprofibrate",2000010482,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cipro HC OTIC Suspension 2mg ciprofloxacin, 10mg HC/ml","1970-01-01","2099-12-31",,19050375,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mesalamine",2000010483,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mesalamine Desensitization 10 mg /10 mL","1970-01-01","2099-12-31",,968426,"Maps to","Mapped from","1970-01-01","2099-12-31",
"nepafenac 1 MG/ML [Nevanac]",2000010484,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nevanac 0.1%","1970-01-01","2099-12-31",,19122721,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Aspirin 81 MG",2000010485,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aspirin EC 81 mg","1970-01-01","2099-12-31",,1113309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"varenicline 0.5 MG Oral Tablet [Chantix]",2000010486,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Varenicline Chantix 0.5 mg Tablets","1970-01-01","2099-12-31",,780447,"Maps to","Mapped from","1970-01-01","2099-12-31",
"efavirenz / emtricitabine / tenofovir disoproxil Oral Tablet [Atripla]",2000010487,"mimiciv_drug_ndc","Drug","Prescription Drug",,"ATRIPLA Tablet","1970-01-01","2099-12-31",,40134708,"Maps to","Mapped from","1970-01-01","2099-12-31",
"lenalidomide 5 MG [Revlimid]",2000010488,"mimiciv_drug_ndc","Drug","Prescription Drug",,"REVLIMID 5 mg Cap","1970-01-01","2099-12-31",,19025427,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lidocaine",2000010489,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lidocaine 1% P.F. ","1970-01-01","2099-12-31",,989878,"Maps to","Mapped from","1970-01-01","2099-12-31",
"darifenacin 15 MG [Enablex]",2000010490,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Enablex 15 mg tab","1970-01-01","2099-12-31",,19114109,"Maps to","Mapped from","1970-01-01","2099-12-31",
"meropenem 500 MG",2000010491,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Meropenem 500MG VIAL","1970-01-01","2099-12-31",,35605999,"Maps to","Mapped from","1970-01-01","2099-12-31",
"clobazam 10 MG",2000010492,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Clobazam 10 mg","1970-01-01","2099-12-31",,19050837,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Iloprost",2000010493,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Iloprost 2.5 mcg","1970-01-01","2099-12-31",,1344992,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 1/35 28 Day]",2000010494,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Necon 1/35 (28) Necon 1/35 (28)","1970-01-01","2099-12-31",,19128246,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Bumetanide 0.25 MG/ML",2000010495,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bumetanide 2.5MG/10ML VIAL","1970-01-01","2099-12-31",,932778,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levothyroxine Sodium 0.088 MG",2000010496,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levothyroxine 88 mcg","1970-01-01","2099-12-31",,40174904,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort]",2000010497,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 160-45mcg","1970-01-01","2099-12-31",,42706348,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Potassium Chloride 10 MEQ [K-10]",2000010498,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Potassium Chloride 10mEq/100ml Premix","1970-01-01","2099-12-31",,19118760,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Oxacillin 1000 MG",2000010499,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Oxacillin 1g Froz. Bag","1970-01-01","2099-12-31",,35606369,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Norepinephrine",2000010500,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Norepinephrine ","1970-01-01","2099-12-31",,1321341,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fentanyl",2000010501,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Fentanyl Citrate 250mcg/5mL Amp","1970-01-01","2099-12-31",,1154029,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Junel 1.5/30 21 Day]",2000010502,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Junel 1.5/30 (21) 1.5 mg-30 mcg tablet","1970-01-01","2099-12-31",,42902218,"Maps to","Mapped from","1970-01-01","2099-12-31",
